id,event_type,event_cause,requires_road_closure,priority,status,corridor,police_station,zone,latitude,longitude,junction,start_datetime,hour,day_of_week,dow_num,month,is_weekend,was_escalated,has_valid_stretch,stretch_km,veh_type
FKID004125,unplanned,others,False,LOW,closed,Non-corridor,Adugodi,South Zone 2,12.9422522,77.6225761,NGV RearGateJunc,2023-12-19 07:06:09.328000+00:00,7,Tuesday,1,12,False,True,False,,
FKID004126,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.008147,77.6905604,,2023-11-28 06:10:41.518000+00:00,6,Tuesday,1,11,False,True,False,,ksrtc_bus
FKID004127,unplanned,procession,False,LOW,closed,Non-corridor,Yelahanka,North Zone 2,13.11620113,77.6130314,,2023-11-28 04:17:09.832000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004128,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Hulimavu,,12.86636201,77.43864114,,2023-11-28 04:14:53.641000+00:00,4,Tuesday,1,11,False,False,False,,private_car
FKID004130,unplanned,vehicle_breakdown,True,LOW,closed,Non-corridor,Kengeri,,12.9285971,77.4694872,,2023-11-12 03:47:11.073000+00:00,3,Sunday,6,11,True,True,True,0.02727942377366799,heavy_vehicle
FKID004131,unplanned,construction,False,LOW,active,Non-corridor,No Police Station,,12.8011603,77.7122165,,2023-11-18 07:34:39.257000+00:00,7,Saturday,5,11,True,True,False,,
FKID004132,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8193862,77.6890097,,2023-11-18 21:45:09.637000+00:00,21,Saturday,5,11,True,True,False,,heavy_vehicle
FKID004133,unplanned,others,False,LOW,active,Non-corridor,No Police Station,,13.0511382,77.4896909,,2023-11-19 06:57:15.989000+00:00,6,Sunday,6,11,True,True,False,,
FKID004134,unplanned,congestion,False,LOW,closed,Non-corridor,Kengeri,West Zone 1,12.91875337,77.51825174,,2023-11-28 04:52:30.261000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004135,unplanned,accident,False,HIGH,closed,Mysore Road,Byatarayanapura,West Zone 2,12.9467434,77.5333903,,2024-01-01 23:40:09.675232+00:00,23,Monday,0,1,False,True,False,,
FKID004136,unplanned,fog / low visibility,False,LOW,closed,Non-corridor,Chikkabanavara,,13.09411244,77.51344424,,2023-11-28 04:55:55.937000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004137,unplanned,construction,False,HIGH,closed,Airport New South Road,Hennuru,North Zone 1,13.0395661,77.6412265,,2024-01-01 19:27:58.270000+00:00,19,Monday,0,1,False,True,False,,
FKID004138,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jnanabharathi,West Zone 1,12.9611105,77.5103384,,2023-11-28 06:29:56.409000+00:00,6,Tuesday,1,11,False,True,False,,bmtc_bus
FKID004139,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1643301,77.6309231,,2023-11-25 06:55:56.225000+00:00,6,Saturday,5,11,True,True,False,,truck
FKID004140,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0687009,77.4481459,,2023-11-27 23:46:24.250000+00:00,23,Monday,0,11,False,True,False,,bmtc_bus
FKID004141,unplanned,construction,False,LOW,active,Non-corridor,No Police Station,,12.97633064,77.45300487,,2023-11-28 04:16:31.386000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004143,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8194593,77.6880415,,2023-11-29 20:52:37.662000+00:00,20,Wednesday,2,11,False,True,False,,heavy_vehicle
FKID004144,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0730618,77.4399601,,2023-11-29 21:31:35.791000+00:00,21,Wednesday,2,11,False,True,False,,heavy_vehicle
FKID004145,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0672877,77.4517008,,2023-12-01 01:19:41.136000+00:00,1,Friday,4,12,False,True,False,,heavy_vehicle
FKID004146,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0605293,77.4622043,,2023-12-03 21:18:26.212000+00:00,21,Sunday,6,12,True,True,False,,heavy_vehicle
FKID004147,unplanned,others,True,LOW,closed,Non-corridor,Kengeri,,12.948912,77.4696656,,2023-12-09 13:18:58.420000+00:00,13,Saturday,5,12,True,True,True,0.32918743908867404,
FKID004148,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0655886,77.4536892,,2023-12-10 05:25:50.469000+00:00,5,Sunday,6,12,True,True,False,,lcv
FKID004149,unplanned,tree_fall,False,HIGH,closed,Bellary Road 1,Kodigehalli,West Zone 2,13.0239336,77.5833386,,2024-01-02 01:47:33.455000+00:00,1,Tuesday,1,1,False,True,False,,
FKID004150,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8394,77.65426,,2024-01-02 07:05:12.375000+00:00,7,Tuesday,1,1,False,True,False,,lcv
FKID004151,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1809322,77.6385476,,2023-12-13 22:17:50.338000+00:00,22,Wednesday,2,12,False,True,False,,heavy_vehicle
FKID004152,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8186042,77.6898828,,2023-12-14 22:45:45.836000+00:00,22,Thursday,3,12,False,True,False,,heavy_vehicle
FKID004153,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0735068,77.4391425,,2023-12-15 08:53:05.534000+00:00,8,Friday,4,12,False,True,False,,bmtc_bus
FKID004154,unplanned,construction,False,LOW,closed,Non-corridor,Chikkajala,,13.1850133,77.6984583,,2024-01-02 08:02:40.717000+00:00,8,Tuesday,1,1,False,True,False,,
FKID004155,unplanned,others,False,LOW,active,Non-corridor,No Police Station,,12.8835072,77.7521832,,2023-12-15 19:39:13.669000+00:00,19,Friday,4,12,False,True,False,,
FKID004156,unplanned,pot_holes,False,LOW,active,Non-corridor,Electronic City,,12.811303,77.6654876,,2023-12-16 03:44:11.466000+00:00,3,Saturday,5,12,True,True,False,,
FKID004157,unplanned,pot_holes,False,LOW,active,Non-corridor,Electronic City,,12.8111169,77.6653577,,2023-12-16 03:44:50.111000+00:00,3,Saturday,5,12,True,True,False,,
FKID004158,unplanned,pot_holes,False,LOW,active,Non-corridor,Electronic City,,12.8110993,77.6653192,,2023-12-16 03:45:34.932000+00:00,3,Saturday,5,12,True,True,False,,
FKID004159,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Kamakshipalya,West Zone 1,12.9854746,77.5249189,,2024-01-02 07:29:49.981000+00:00,7,Tuesday,1,1,False,True,False,,bmtc_bus
FKID004160,unplanned,vehicle_breakdown,False,HIGH,resolved,Bellary Road 2,Kodigehalli,,13.1827536,77.5739465,,2023-12-16 20:31:11.475000+00:00,20,Saturday,5,12,True,True,False,,bmtc_bus
FKID004161,unplanned,protest,False,LOW,closed,Non-corridor,No Police Station,,12.98124337,77.75068471,,2023-11-28 04:17:42.506000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004162,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Kengeri,,12.9458758,77.4699081,,2023-12-17 06:19:34.704000+00:00,6,Sunday,6,12,True,True,False,,heavy_vehicle
FKID004163,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Kengeri,,12.9458172,77.4699214,,2023-12-17 06:23:12.246000+00:00,6,Sunday,6,12,True,True,False,,heavy_vehicle
FKID004165,planned,protest,False,LOW,closed,Non-corridor,No Police Station,West Zone 1,12.88122222,77.47910378,,2023-11-28 04:58:26.455000+00:00,4,Tuesday,1,11,False,False,False,,
FKID004166,unplanned,accident,False,LOW,closed,Non-corridor,Halasuru Gate,Central Zone 2,12.97571222,77.58699417,,2023-11-28 15:53:51.175000+00:00,15,Tuesday,1,11,False,False,False,,
FKID004167,unplanned,tree_fall,False,LOW,closed,Non-corridor,Bellandur,South Zone 2,12.8969352,77.6584737,,2024-01-02 20:24:00.252000+00:00,20,Tuesday,1,1,False,True,False,,
FKID004168,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0568483,77.47258,,2023-12-19 01:25:23.204000+00:00,1,Tuesday,1,12,False,True,False,,heavy_vehicle
FKID004169,unplanned,others,False,LOW,active,Non-corridor,No Police Station,,13.0584421,77.4679956,,2023-12-19 04:37:43.999000+00:00,4,Tuesday,1,12,False,True,False,,
FKID004170,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0515565,77.4882176,,2023-12-19 21:48:42.435000+00:00,21,Tuesday,1,12,False,True,False,,heavy_vehicle
FKID004171,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0515741,77.4880777,,2023-12-19 22:32:43.748000+00:00,22,Tuesday,1,12,False,True,False,,lcv
FKID004172,unplanned,others,False,LOW,active,Non-corridor,No Police Station,,13.0588479,77.4656916,,2023-12-19 23:40:51.117000+00:00,23,Tuesday,1,12,False,True,False,,
FKID004173,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.0207553,77.7104892,,2024-01-02 18:15:55.829000+00:00,18,Tuesday,1,1,False,True,False,,heavy_vehicle
FKID004174,unplanned,others,True,LOW,active,Non-corridor,No Police Station,,13.0588093,77.4653777,,2023-12-19 23:44:40.024000+00:00,23,Tuesday,1,12,False,True,True,0.00035675752368699554,
FKID004175,unplanned,others,False,LOW,active,Non-corridor,No Police Station,,13.0616935,77.4595922,,2023-12-20 00:30:51.298000+00:00,0,Wednesday,2,12,False,True,False,,
FKID004176,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Kodigehalli,North Zone 2,13.0280608,77.5858748,,2023-11-28 19:15:48.386000+00:00,19,Tuesday,1,11,False,True,False,,lcv
FKID004177,unplanned,others,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.0057285,77.6861351,,2023-11-28 19:04:22.168000+00:00,19,Tuesday,1,11,False,True,False,,
FKID004178,unplanned,construction,False,LOW,closed,Non-corridor,Chikkajala,,13.1202435,77.6682476,,2023-12-21 05:59:53.560000+00:00,5,Thursday,3,12,False,True,False,,
FKID004179,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.840935,77.6496567,,2023-12-22 23:02:37.636000+00:00,23,Friday,4,12,False,True,False,,bmtc_bus
FKID004180,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0673845,77.4508827,,2023-12-23 04:27:11.717000+00:00,4,Saturday,5,12,True,True,False,,heavy_vehicle
FKID004181,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1557145,77.6225084,,2023-12-23 04:33:50.525000+00:00,4,Saturday,5,12,True,True,False,,truck
FKID004182,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.067335,77.45095,,2023-12-23 07:06:14.045000+00:00,7,Saturday,5,12,True,True,False,,lcv
FKID004183,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.00635,77.6863717,,2023-11-28 18:06:09.525000+00:00,18,Tuesday,1,11,False,True,False,,heavy_vehicle
FKID004184,unplanned,procession,True,LOW,closed,Non-corridor,Whitefield,,12.8874767,77.7372183,,2023-12-25 08:31:49.434000+00:00,8,Monday,0,12,False,True,True,0.012833405063297668,
FKID004185,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,North Zone 2,13.114165,77.606415,,2023-11-28 20:35:36.863000+00:00,20,Tuesday,1,11,False,True,False,,taxi
FKID004186,unplanned,road_conditions,True,LOW,active,Non-corridor,Mahadevapura,East Zone 1,12.9931351,77.7216115,,2024-01-02 22:07:28.280000+00:00,22,Tuesday,1,1,False,True,True,0.0036978330152707822,
FKID004187,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1396412,77.6178059,,2023-12-25 20:28:22.722000+00:00,20,Monday,0,12,False,True,False,,ksrtc_bus
FKID004188,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Yelahanka,North Zone 2,13.0894108,77.5563129,,2023-11-28 20:41:12.550000+00:00,20,Tuesday,1,11,False,True,False,,heavy_vehicle
FKID004189,unplanned,accident,False,LOW,closed,Non-corridor,Chikkajala,,13.1877011,77.7119109,,2023-12-25 23:07:09.569000+00:00,23,Monday,0,12,False,True,False,,
FKID004190,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0613967,77.4610883,,2023-12-26 11:20:50.176000+00:00,11,Tuesday,1,12,False,True,False,,heavy_vehicle
FKID004191,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.06145,77.4608617,,2023-12-26 20:12:55.035000+00:00,20,Tuesday,1,12,False,True,False,,heavy_vehicle
FKID004192,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0387425,77.7397905,,2023-12-27 02:09:25.160000+00:00,2,Wednesday,2,12,False,True,False,,heavy_vehicle
FKID004193,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0615802,77.4608504,,2023-12-27 07:02:10.813000+00:00,7,Wednesday,2,12,False,True,False,,truck
FKID004195,unplanned,road_conditions,False,HIGH,closed,Bellary Road 1,Sadashivanagar,West Zone 2,13.0041838,77.5839763,,2023-11-28 22:06:42.882000+00:00,22,Tuesday,1,11,False,True,False,,
FKID004196,unplanned,accident,False,LOW,closed,Non-corridor,Electronic City,,12.8445617,77.6732867,,2023-12-28 00:51:40.081933+00:00,0,Thursday,3,12,False,False,False,,
FKID004197,unplanned,accident,False,LOW,closed,Non-corridor,Electronic City,,12.8375952,77.6788445,VeerasandraGateJunction,2023-12-28 01:11:02.481146+00:00,1,Thursday,3,12,False,False,False,,
FKID004198,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0533971,77.7620991,,2023-12-29 03:35:24.676000+00:00,3,Friday,4,12,False,True,False,,others
FKID004199,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0357139,77.7365339,,2023-12-29 20:50:16.202000+00:00,20,Friday,4,12,False,True,False,,heavy_vehicle
FKID004200,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Devanahalli Airport,,13.1983767,77.6974685,,2023-12-30 00:19:24.516000+00:00,0,Saturday,5,12,True,True,False,,heavy_vehicle
FKID004201,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0669972,77.4517019,,2023-12-30 06:33:06.352000+00:00,6,Saturday,5,12,True,True,False,,heavy_vehicle
FKID004202,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0750328,77.4358991,,2023-12-30 07:11:33.304000+00:00,7,Saturday,5,12,True,True,False,,lcv
FKID004203,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0751533,77.4363333,,2023-12-30 07:15:51.076000+00:00,7,Saturday,5,12,True,True,False,,lcv
FKID004204,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1784872,77.6370365,,2023-12-30 19:32:43.145000+00:00,19,Saturday,5,12,True,True,False,,private_bus
FKID004205,unplanned,others,False,LOW,closed,Non-corridor,Hennuru,East Zone 2,13.0528197,77.6459627,,2024-01-03 03:56:41.986000+00:00,3,Wednesday,2,1,False,True,False,,
FKID004206,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0397033,77.7415583,,2023-12-30 20:00:50.628000+00:00,20,Saturday,5,12,True,True,False,,lcv
FKID004207,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0629026,77.4583968,,2023-12-30 20:11:25.402000+00:00,20,Saturday,5,12,True,True,False,,lcv
FKID004208,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0674398,77.4497151,,2023-12-31 04:44:24.360000+00:00,4,Sunday,6,12,True,True,False,,lcv
FKID004209,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0634941,77.4561606,,2024-01-01 20:43:58.251000+00:00,20,Monday,0,1,False,True,False,,heavy_vehicle
FKID004210,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Whitefield,East Zone 1,12.9692815,77.7357346,,2024-01-03 04:21:29.885000+00:00,4,Wednesday,2,1,False,True,False,,others
FKID004211,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0707619,77.4448725,,2024-01-01 21:11:34.624000+00:00,21,Monday,0,1,False,True,False,,lcv
FKID004213,unplanned,accident,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1853883,77.6418683,,2024-01-03 02:03:27.965000+00:00,2,Wednesday,2,1,False,False,False,,
FKID004214,unplanned,accident,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1854657,77.6420641,,2024-01-03 02:14:25.909516+00:00,2,Wednesday,2,1,False,True,False,,
FKID004215,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.1355168,77.617415,,2024-01-03 07:55:12.630000+00:00,7,Wednesday,2,1,False,True,False,,private_bus
FKID004219,unplanned,vehicle_breakdown,False,HIGH,closed,ORR West 1,Banashankari,South Zone 1,12.9140108,77.5673732,,2024-01-16 21:21:33.472000+00:00,21,Tuesday,1,1,False,True,False,,bmtc_bus
FKID004220,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Banaswadi,Central Zone 1,12.9999986,77.6634061,,2024-01-16 21:33:04.340000+00:00,21,Tuesday,1,1,False,True,True,0.03762509187675684,bmtc_bus
FKID004221,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.005755,77.6904483,,2024-01-16 22:56:51.272000+00:00,22,Tuesday,1,1,False,True,False,,lcv
FKID004222,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Hennuru,East Zone 2,13.0442709,77.6432677,,2024-01-16 23:35:40.876000+00:00,23,Tuesday,1,1,False,False,False,,heavy_vehicle
FKID004223,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 2,Jalahalli,North Zone 2,13.0431317,77.5512583,,2024-01-17 00:34:20.663000+00:00,0,Wednesday,2,1,False,True,False,,heavy_vehicle
FKID004224,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,Bellandur,Central Zone 1,12.923575,77.655095,,2024-01-03 04:16:40.358000+00:00,4,Wednesday,2,1,False,True,False,,lcv
FKID004225,unplanned,accident,False,LOW,closed,Non-corridor,Jayanagara,South Zone 1,12.91861725,77.58946,,2024-01-16 23:43:53.409964+00:00,23,Tuesday,1,1,False,False,False,,
FKID004226,unplanned,accident,False,LOW,closed,Non-corridor,Jayanagara,South Zone 1,12.91861725,77.58946,,2024-01-16 23:18:15.118206+00:00,23,Tuesday,1,1,False,False,False,,
FKID004227,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Chikkabanavara,North Zone 2,13.0471959,77.502766,,2024-01-17 07:42:15.057000+00:00,7,Wednesday,2,1,False,True,False,,others
FKID004228,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Kamakshipalya,West Zone 1,12.9857015,77.5267423,,2024-01-17 21:36:05.190000+00:00,21,Wednesday,2,1,False,True,False,,lcv
FKID004229,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8188227,77.6885633,,2024-01-17 22:50:50.387000+00:00,22,Wednesday,2,1,False,True,False,,heavy_vehicle
FKID004230,unplanned,others,False,LOW,active,Non-corridor,Banaswadi,Central Zone 1,12.9879947,77.6638348,,2024-01-18 00:21:28.540000+00:00,0,Thursday,3,1,False,True,False,,
FKID004231,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jnanabharathi,West Zone 1,12.9717905,77.5075445,,2024-01-18 00:26:44.741000+00:00,0,Thursday,3,1,False,True,False,,bmtc_bus
FKID004232,unplanned,tree_fall,False,LOW,closed,Non-corridor,Rajajinagar,West Zone 1,13.0142186,77.5305288,,2024-01-03 08:52:34.331000+00:00,8,Wednesday,2,1,False,True,False,,
FKID004233,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,Central Zone 2,12.9986635,77.5841885,,2024-01-18 06:06:41.663000+00:00,6,Thursday,3,1,False,True,False,,private_car
FKID004234,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,R.T. Nagar,North Zone 2,13.0190687,77.5840829,,2024-01-18 06:55:19.912000+00:00,6,Thursday,3,1,False,True,False,,others
FKID004235,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Banaswadi,East Zone 2,13.0196125,77.6738748,,2024-01-18 08:49:43.299000+00:00,8,Thursday,3,1,False,True,False,,private_car
FKID004236,unplanned,accident,False,LOW,closed,Non-corridor,Banaswadi,North Zone 1,13.0059006,77.636093,,2024-01-18 09:59:12.464000+00:00,9,Thursday,3,1,False,True,False,,
FKID004237,unplanned,accident,False,LOW,closed,Non-corridor,Electronic City,South Zone 1,12.860422,77.6609334,,2024-01-03 11:47:24.047000+00:00,11,Wednesday,2,1,False,True,False,,
FKID004238,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,West Zone 1,12.9407201,77.5247945,,2024-01-03 12:20:16.067000+00:00,12,Wednesday,2,1,False,True,False,,heavy_vehicle
FKID004239,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,Central Zone 2,12.9974033,77.584765,,2024-01-18 10:12:04.741000+00:00,10,Thursday,3,1,False,True,False,,private_bus
FKID004240,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Banaswadi,East Zone 2,12.9955497,77.666766,,2024-01-18 20:05:40.583000+00:00,20,Thursday,3,1,False,True,False,,bmtc_bus
FKID004241,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.8405554,77.6518242,,2024-01-03 21:11:12.334000+00:00,21,Wednesday,2,1,False,True,False,,bmtc_bus
FKID004242,planned,construction,False,LOW,closed,Non-corridor,Chikkajala,,13.1871368,77.680719,,2024-01-03 22:46:14.919000+00:00,22,Wednesday,2,1,False,True,False,,
FKID004243,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jnanabharathi,West Zone 1,12.974094,77.508972,,2024-01-03 22:52:56.454000+00:00,22,Wednesday,2,1,False,True,False,,bmtc_bus
FKID004244,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0631912,77.4553056,,2023-11-29 00:01:41.595000+00:00,0,Wednesday,2,11,False,True,False,,heavy_vehicle
FKID004245,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 2,Mahadevapura,East Zone 2,13.0002484,77.6772358,,2023-11-29 00:05:38.746000+00:00,0,Wednesday,2,11,False,True,False,,heavy_vehicle
FKID004246,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 2,Mahadevapura,East Zone 2,12.9988086,77.6757798,,2023-11-29 00:07:20.035000+00:00,0,Wednesday,2,11,False,True,False,,heavy_vehicle
